code,ms_name,ms_category,ms_investment_style,ms_id
145507,UTI FTIF Ser XXX-XI 1246D Dir Mt IDCW,Fixed Maturity Short-Term Bond,,F000011HPL
145508,UTI FTIF Ser XXX-XI 1246D Reg Ann IDCW,Fixed Maturity Short-Term Bond,,F000011HPP
145510,UTI FTIF Ser XXX-XI 1246D Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F000011HPN
145511,UTI FTIF Ser XXX-XI 1246D Dir Fl IDCW,Fixed Maturity Short-Term Bond,,F000011HPJ
145512,UTI FTIF Ser XXX-XI 1246D Reg Gr,Fixed Maturity Short-Term Bond,,F000011HPM
145513,UTI FTIF Ser XXX-XI 1246D Dir Qt IDCW,Fixed Maturity Short-Term Bond,,F000011HPI
145514,UTI FTIF Ser XXX-XI 1246D Reg Fl IDCW,Fixed Maturity Short-Term Bond,,F000011HPO
145515,ICICI Pru FMP Ser 84 1245 D N Dir Gr,Fixed Maturity Short-Term Bond,,F000011H9G
145516,ICICI Pru FMP Ser 84 1245 D NRegQtIDCW-P,Fixed Maturity Short-Term Bond,,F000011H9K
145517,ICICI Pru FMP Ser 84 1245 D NDirQtIDCW-P,Fixed Maturity Short-Term Bond,,F000011H9H
145520,ICICI Pru FMP Ser 84 1245 D N Reg Gr,Fixed Maturity Short-Term Bond,,F000011H9J
145521,ICICI Pru Cap Prot XIV A 1275 D Cum,Conservative Allocation,Large Growth,F000011IP3
145522,ICICI Pru Cap Prot XIV A 1275 D Dir Cum,Conservative Allocation,Large Growth,F000011IP1
145523,ICICI Pru Cap Prot XIV A 1275D Dir IDCW,Conservative Allocation,Large Growth,F000011IP2
145524,ICICI Pru Cap Prot XIV A 1275D IDCW,Conservative Allocation,Large Growth,F000011IP4
145525,Nippon India FHF XXXIX Ser 15 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011HFQ
145527,Nippon India FHF XXXIX Ser15 Reg Gr,Fixed Maturity Short-Term Bond,,F000011HFR
145528,Nippon India FHF XXXIX Ser15 Dir Gr,Fixed Maturity Short-Term Bond,,F000011HFP
145529,Franklin India FMP Ser 5B Reg Gr,Fixed Maturity Short-Term Bond,,F000011IPZ
145530,Franklin India FMP Ser 5B Dir Gr,Fixed Maturity Short-Term Bond,,F000011IPW
145533,Franklin India FMP Ser 5B Reg Qt IDCW-P,Fixed Maturity Short-Term Bond,,F000011IQ0
145534,Franklin India FMP Ser 5B Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011IQ1
145535,ICICI Pru Overnight Reg Gr,Overnight,,F000011HOU
145536,ICICI Pru Overnight Dir Gr,Overnight,,F000011HP9
145537,ICICI Pru Overnight Dir Dl IDCW-R,Overnight,,F000011HON
145538,ICICI Pru Overnight Reg Wk IDCW-R,Overnight,,F000011HP3
145539,ICICI Pru Overnight Dir Wk IDCW-R,Overnight,,F000011HOO
145540,ICICI Pru Overnight Reg Fr IDCW-P,Overnight,,F000011HOX
145541,ICICI Pru Overnight Dir Fr IDCW-R,Overnight,,F000011HOP
145542,ICICI Pru Overnight Dir Mn IDCW-R,Overnight,,F000011HOQ
145543,ICICI Pru Overnight Reg Qt IDCW-R,Overnight,,F000011HP6
145544,ICICI Pru Overnight Dir Qt IDCW-R,Overnight,,F000011HOR
145545,ICICI Pru Overnight Dir HY IDCW-R,Overnight,,F000011HOS
145546,ICICI Pru Overnight Reg Ann IDCW-R,Overnight,,F000011HP8
145547,ICICI Pru Overnight Reg Dl IDCW-R,Overnight,,F000011HP2
145548,ICICI Pru Overnight Reg Mn IDCW-R,Overnight,,F000011HP5
145549,ICICI Pru Overnight Reg HY IDCW-R,Overnight,,F000011HP7
145550,,,,
145551,Motilal Oswal Nasdaq 100 Fd of Fd Reg Gr,Global - Other,Large Growth,F000011GID
145552,Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr,Global - Other,Large Growth,F000011GIC
145553,UTI FTIF Ser XXX-XII 1254D Dir Gr,Fixed Maturity Short-Term Bond,,F000011IAU
145555,UTI FTIF Ser XXX-XII 1254D Reg Gr,Fixed Maturity Short-Term Bond,,F000011IAZ
145556,UTI FTIF Ser XXX-XII 1254D Reg Ann IDCW,Fixed Maturity Short-Term Bond,,F000011IB2
145557,UTI FTIF Ser XXX-XII 1254D Reg Mt IDCW,Fixed Maturity Short-Term Bond,,F000011IB3
145558,UTI FTIF Ser XXX-XII 1254D Reg Fl IDCW,Fixed Maturity Short-Term Bond,,F000011IB1
145561,UTI FTIF Ser XXX-XII 1254D Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F000011IB0
145569,Aditya BSL FTP Ser RQ Reg Gr,Fixed Maturity Short-Term Bond,,F000011I3U
145570,Aditya BSL FTP Ser RQ Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011I3V
145571,Aditya BSL FTP Ser RQ Dir Gr,Fixed Maturity Short-Term Bond,,F000011I3S
145572,Aditya BSL FTP Ser RQ Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011I3T
145573,Aditya BSL FTP Ser RO Reg Gr,Fixed Maturity Short-Term Bond,,F000011I3Y
145574,Aditya BSL FTP Ser RO Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011I3Z
145576,Aditya BSL FTP Ser RO Dir Gr,Fixed Maturity Short-Term Bond,,F000011I3W
145577,Aditya BSL FTP Ser RP Reg Gr,Fixed Maturity Short-Term Bond,,F000011HZV
145578,Aditya BSL FTP Ser RP Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011HZW
145579,Aditya BSL FTP Ser RP Dir Gr,Fixed Maturity Short-Term Bond,,F000011HZT
145580,Aditya BSL FTP Ser RP Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011HZU
145581,Tata FMP Series 56 F Reg Gr,Fixed Maturity Short-Term Bond,,F000011JK4
145582,Tata FMP Series 56 F Reg IDCW,Fixed Maturity Short-Term Bond,,F000011JK5
145583,Tata FMP Series 56 F Dir Gr,Fixed Maturity Short-Term Bond,,F000011JK2
145584,Tata FMP Series56 F Dir IDCW,Fixed Maturity Short-Term Bond,,F000011JK3
145586,Kotak FMP Ser 251 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011I2Z
145587,Kotak FMP Ser 251 Reg Gr,Fixed Maturity Short-Term Bond,,F000011I30
145588,Kotak FMP Ser 251 Dir Gr,Fixed Maturity Short-Term Bond,,F000011I2Y
145589,Indiabulls Dynamic Bond Dir Gr,Dynamic Bond,,F000011IP5
145590,Indiabulls Dynamic Bond Reg Gr,Dynamic Bond,,F000011IPG
145591,Indiabulls Dynamic Bond Dir Mn IDCW-R,Dynamic Bond,,F000011IP9
145592,Indiabulls Dynamic Bond Reg Mn IDCW-R,Dynamic Bond,,F000011IPK
145593,Indiabulls Dynamic Bond Reg Dly IDCW-R,Dynamic Bond,,F000011IPH
145594,Indiabulls Dynamic Bond Reg Wkly IDCW-R,Dynamic Bond,,F000011IPI
145595,Indiabulls Dynamic Bond Dir Ftn IDCW-R,Dynamic Bond,,F000011IP8
145596,Indiabulls Dynamic Bond Dir Dly IDCW-R,Dynamic Bond,,F000011IP6
145597,Indiabulls Dynamic Bond Dir Wkly IDCW-R,Dynamic Bond,,F000011IP7
145598,Indiabulls Dynamic Bond Reg Ftn IDCW-R,Dynamic Bond,,F000011IPJ
145599,Indiabulls Equity Hybrid Dir Gr,Aggressive Allocation,Large Blend,F000011J3J
145600,Indiabulls Equity Hybrid Dir IDCW-R,Aggressive Allocation,Large Blend,F000011J3K
145601,Indiabulls Equity Hybrid Dir Qt IDCW-R,Aggressive Allocation,Large Blend,F000011J3M
145602,Indiabulls Equity Hybrid Dir HY IDCW-R,Aggressive Allocation,Large Blend,F000011J3N
145603,Indiabulls Equity Hybrid Reg IDCW-R,Aggressive Allocation,Large Blend,F000011J3T
145604,Indiabulls Equity Hybrid Reg Mn IDCW-R,Aggressive Allocation,Large Blend,F000011J3U
145605,Indiabulls Equity Hybrid Reg Gr,Aggressive Allocation,Large Blend,F000011J3S
145606,Indiabulls Equity Hybrid Dir Mn IDCW-R,Aggressive Allocation,Large Blend,F000011J3L
145607,Indiabulls Equity Hybrid Reg Qt IDCW-R,Aggressive Allocation,Large Blend,F000011J3V
145608,Indiabulls Equity Hybrid Reg HY IDCW-R,Aggressive Allocation,Large Blend,F000011J3W
145609,Nippon India FHF XXXX Ser1 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011IPT
145610,Nippon India FHF XXXX Ser1 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011IPV
145611,Nippon India FHF XXXX Ser1 Reg Gr,Fixed Maturity Short-Term Bond,,F000011IPU
145612,Nippon India FHF XXXX Ser1 Dir Gr,Fixed Maturity Short-Term Bond,,F000011IPS
145613,Nippon India FHF XXXX Ser2 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011JH9
145614,Nippon India FHF XXXX Ser2 Reg Gr,Fixed Maturity Short-Term Bond,,F000011JHA
145615,Nippon India FHF XXXX Ser2 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011JHB
145616,Nippon India FHF XXXX Ser2 Dir Gr,Fixed Maturity Short-Term Bond,,F000011JH7
145617,Nippon India FHF XXXX Ser3 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011J4O
145618,Nippon India FHF XXXX Ser3 Reg Gr,Fixed Maturity Short-Term Bond,,F000011J4P
145619,Nippon India FHF XXXX Ser3 Dir Gr,Fixed Maturity Short-Term Bond,,F000011J4N
145620,Nippon India FHF XXXX Ser3 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011J4Q
145623,ICICI Pru FMP Ser 84 1288 D O Reg Cum,Fixed Maturity Short-Term Bond,,F000011IQQ
145625,ICICI Pru FMP Ser 84 1288 D O Dir Cum,Fixed Maturity Short-Term Bond,,F000011IQO
145626,ICICI Pru FMP Ser 84 1288 D ODirQtIDCW-P,Fixed Maturity Short-Term Bond,,F000011JDH
145627,ICICI Pru FMP Ser 84 1279 D P Reg Cum,Fixed Maturity Short-Term Bond,,F000011JR9
145628,ICICI Pru FMP Ser 84 1279 D P Dir Cum,Fixed Maturity Short-Term Bond,,F000011JR6
145630,ICICI Pru FMP Ser 84 1279 D PRegHYIDCW-P,Fixed Maturity Short-Term Bond,,F000011JRB
145632,ICICI Pru FMP Ser 84 1279 D PRegQtIDCW-P,Fixed Maturity Short-Term Bond,,F000011JRA
145633,,,,
145634,Kotak FMP Ser 252 Reg Gr,Fixed Maturity Short-Term Bond,,F000011JDE
145635,Kotak FMP Ser 252 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011JDF
145637,Kotak FMP Ser 252 Dir Gr,Fixed Maturity Short-Term Bond,,F000011JDC
145639,HDFC FMP 1232D Nov 2018(1) Reg Gr,Fixed Maturity Short-Term Bond,,F000011JML
145640,HDFC FMP 1232D Nov 2018(1) Dir Qt IDCW,Fixed Maturity Short-Term Bond,,F000011JMJ
145642,HDFC FMP 1232D Nov 2018(1) Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F000011JMM
145643,HDFC FMP 1232D Nov 2018(1) Dir Gr,Fixed Maturity Short-Term Bond,,F000011JMI
145644,SBI Debt Fund Ser C 30 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011JRY
145645,SBI Debt Fund Ser C 30 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011JRW
145646,SBI Debt Fund Ser C 30 Reg Gr,Fixed Maturity Short-Term Bond,,F000011JRX
145647,SBI Debt Fund Ser C 30 Dir Gr,Fixed Maturity Short-Term Bond,,F000011JRV
145648,,,,
145650,UTI FTIF Ser XXX-XIII 1224D Reg Gr,Fixed Maturity Short-Term Bond,,F000011JNJ
145651,UTI FTIF Ser XXX-XIII 1224D Reg AnnIDCW,Fixed Maturity Short-Term Bond,,F000011JNL
145652,UTI FTIF Ser XXX-XIII 1224D Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F000011JNM
145653,UTI FTIF Ser XXX-XIII 1224D Dir Mt IDCW,Fixed Maturity Short-Term Bond,,F000011JNI
145654,UTI FTIF Ser XXX-XIII 1224D Dir Gr,Fixed Maturity Short-Term Bond,,F000011JNE
145655,UTI FTIF Ser XXX-XIII 1224D Dir AnnIDCW,Fixed Maturity Short-Term Bond,,F000011JNG
145657,UTI FTIF Ser XXX-XIII 1224D Reg Mt IDCW,Fixed Maturity Short-Term Bond,,F000011JNN
145658,UTI FTIF Ser XXX-XIII 1224D Reg Fl IDCW,Fixed Maturity Short-Term Bond,,F000011JNK
145663,Nippon India FHF XXXX Ser 4 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011JI8
145664,Nippon India FHF XXXX Ser 4 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011JIA
145665,Nippon India FHF XXXX Ser 4 Dir Gr,Fixed Maturity Short-Term Bond,,F000011JI7
145666,Nippon India FHF XXXX Ser 4 Reg Gr,Fixed Maturity Short-Term Bond,,F000011JI9
145667,,,,
145668,,,,
145669,,,,
145670,,,,
145671,Axis Cap Builder Fund Ser 4 Dir IDCW-P,Multi-Cap,Large Growth,F000011KHX
145672,Axis Cap Builder Fund Ser 4 Dir Gr,Multi-Cap,Large Growth,F000011KHW
145673,Axis Cap Builder Fund Ser 4 Reg Gr,Multi-Cap,Large Growth,F000011KHZ
145674,Axis Cap Builder Fund Ser 4 Reg IDCW-P,Multi-Cap,Large Growth,F000011KI0
145675,BOI AXA Small Cap Dir IDCW-R,Small-Cap,Mid Growth,F000011K2F
145676,BOI AXA Small Cap Reg IDCW-R,Small-Cap,Mid Growth,F000011K2I
145677,BOI AXA Small Cap Reg Gr,Small-Cap,Mid Growth,F000011K2G
145678,BOI AXA Small Cap Dir Gr,Small-Cap,Mid Growth,F000011K2D
145682,L&T FMP Ser XVIII Plan B Dir Gr,Fixed Maturity Short-Term Bond,,F000011JT3
145683,L&T FMP Ser XVIII Plan B Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011JT6
145684,L&T FMP Ser XVIII Plan B Reg Gr,Fixed Maturity Short-Term Bond,,F000011JT5
145685,Aditya BSL FTP Ser RR Reg Gr,Fixed Maturity Short-Term Bond,,F000011JE3
145686,Aditya BSL FTP Ser RR Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011JE2
145687,Aditya BSL FTP Ser RR Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011JE4
145688,Aditya BSL FTP Ser RR Dir Gr,Fixed Maturity Short-Term Bond,,F000011JE1
145693,Mirae Asset Equity Savings Dir Gr,Equity - Savings,Large Growth,F000011JSU
145694,Mirae Asset Equity Savings Dir IDCW-R,Equity - Savings,Large Growth,F000011JSW
145695,Mirae Asset Equity Savings Reg Gr,Equity - Savings,Large Growth,F000011JSX
145696,Mirae Asset Equity Savings Reg IDCW-R,Equity - Savings,Large Growth,F000011JSZ
145698,Invesco India FMP Ser 33 D Reg Gr,Fixed Maturity Short-Term Bond,,F000011KO8
145699,Invesco India FMP Ser 33 D Dir Gr,Fixed Maturity Short-Term Bond,,F000011KO6
145701,ICICI Pru FMP Ser 84 1272 D Q Dir Cum,Fixed Maturity Short-Term Bond,,F000011K1N
145702,ICICI Pru FMP Ser 84 1272 D Q Reg QtIDCW,Fixed Maturity Short-Term Bond,,F000011K1R
145705,ICICI Pru FMP Ser 84 1272 D Q Reg Cum,Fixed Maturity Short-Term Bond,,F000011K1Q
145706,ICICI Pru FMP Ser 84 1272 D Q RegHYIDCW,Fixed Maturity Short-Term Bond,,F000011K1S
145707,ICICI Pru FMP Ser 84 1235 D R Reg Cum,Fixed Maturity Short-Term Bond,,F000011NQJ
145708,ICICI Pru FMP Ser 84 1235 D RRegHYIDCW-P,Fixed Maturity Short-Term Bond,,F000011NQL
145709,ICICI Pru FMP Ser 84 1235 D R Dir Cum,Fixed Maturity Short-Term Bond,,F000011NQG
145710,ICICI Pru FMP Ser 84 1235 D RRegQtIDCW-P,Fixed Maturity Short-Term Bond,,F000011NQK
145711,ICICI Pru FMP Ser 84 1235 D RDirQtIDCW-P,Fixed Maturity Short-Term Bond,,F000011NQH
145712,ICICI Pru FMP Ser 84 1235 DRDirHYIDCW-P,Fixed Maturity Short-Term Bond,,F000011NQI
145713,Kotak FMP Ser 253 Reg Gr,Fixed Maturity Short-Term Bond,,F000011KJB
145714,Kotak FMP Ser 253 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011KJC
145715,Kotak FMP Ser 253 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011KJA
145716,Kotak FMP Ser 253 Dir Gr,Fixed Maturity Short-Term Bond,,F000011KJ9
145717,HDFC FMP 1224D Dec 2018(1) Dir IDCW,Fixed Maturity Short-Term Bond,,F000011KNR
145719,HDFC FMP 1224D Dec 2018(1) Reg Gr,Fixed Maturity Short-Term Bond,,F000011KNT
145720,HDFC FMP 1224D Dec 2018(1) Dir Gr,Fixed Maturity Short-Term Bond,,F000011KNQ
145721,HDFC FMP 1224D Dec 2018(1) Reg IDCW,Fixed Maturity Short-Term Bond,,F000011KNU
145722,HDFC FMP 1224D Dec 2018(1) Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F000011KNV
145723,Tata Arbitrage Reg Gr,Arbitrage Fund,Large Blend,F000011NYE
145724,Tata Arbitrage Dir Gr,Arbitrage Fund,Large Blend,F000011NYA
145725,Tata Arbitrage Dir Mn IDCW-R,Arbitrage Fund,Large Blend,F000011NYC
145726,Tata Arbitrage Reg Mn IDCW-R,Arbitrage Fund,Large Blend,F000011NYG
145727,Tata Arbitrage Dir Mn IDCW-P,Arbitrage Fund,Large Blend,F000011NYB
145728,Tata Arbitrage Reg Mn IDCW-P,Arbitrage Fund,Large Blend,F000011NYF
145739,,,,
145740,,,,
145741,,,,
145742,,,,
145743,SBI Debt Fund Ser C 32-1223D Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011KZ6
145744,SBI Debt Fund Ser C 32-1223D Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011KZ4
145745,SBI Debt Fund Ser C 32 - 1223D Reg Gr,Fixed Maturity Short-Term Bond,,F000011KZ5
145746,SBI Debt Fund Ser C 32 - 1223D Dir Gr,Fixed Maturity Short-Term Bond,,F000011KZ3
145747,IDBI Dividend Yield Reg Gr,Dynamic Yield,Large Blend,F000011NY0
145748,IDBI Dividend Yield Reg IDCW-R,Dynamic Yield,Large Blend,F000011NY1
145749,IDBI Dividend Yield Dir IDCW-R,Dynamic Yield,Large Blend,F000011NXY
145750,IDBI Dividend Yield Dir Gr,Dynamic Yield,Large Blend,F000011NXX
145751,ICICI Pru FMP Ser 84 1224 D S Dir Cum,Fixed Maturity Short-Term Bond,,F000011NQA
145752,ICICI Pru FMP Ser 84 1224 D SRegQtIDCW-P,Fixed Maturity Short-Term Bond,,F000011NQE
145754,ICICI Pru FMP Ser 84 1224 D SRegHYIDCW-P,Fixed Maturity Short-Term Bond,,F000011NQF
145756,ICICI Pru FMP Ser 84 1224 D S Reg Cum,Fixed Maturity Short-Term Bond,,F000011NQD
145757,Nippon India FHF XXXX Ser5 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011NXW
145758,Nippon India FHF XXXX Ser5 Reg Gr,Fixed Maturity Short-Term Bond,,F000011NXV
145759,Nippon India FHF XXXX Ser5 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011NXU
145760,Nippon India FHF XXXX Ser5 Dir Gr,Fixed Maturity Short-Term Bond,,F000011NXT
145764,,,,
145766,,,,
145767,,,,
145773,Aditya BSL FTP Ser RU Reg Gr,Fixed Maturity Short-Term Bond,,F000011NQO
145774,Aditya BSL FTP Ser RU Dir Gr,Fixed Maturity Short-Term Bond,,F000011NQM
145775,Aditya BSL FTP Ser RU Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011NQN
145776,Aditya BSL FTP Ser RU Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011NQP
145777,Franklin India FMP Ser 5C Reg Qt IDCW-P,Fixed Maturity Short-Term Bond,,F000011OKZ
145778,Franklin India FMP Ser 5C Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011OKX
145779,Franklin India FMP Ser 5C Dir Qt IDCW-P,Fixed Maturity Short-Term Bond,,F000011OKW
145780,Franklin India FMP Ser 5C Dir Gr,Fixed Maturity Short-Term Bond,,F000011OKV
145781,Franklin India FMP Ser 5C Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011OL0
145782,Franklin India FMP Ser 5C Reg Gr,Fixed Maturity Short-Term Bond,,F000011OKY
145783,Kotak FMP 1250D Ser 254 Dir Gr,Fixed Maturity Short-Term Bond,,F000011OET
145786,Kotak FMP 1250D Ser 254 Reg Gr,Fixed Maturity Short-Term Bond,,F000011OEV
145787,Nippon India FHF XXXX Ser6 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011P5Y
145788,Nippon India FHF XXXX Ser6 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011P60
145789,Nippon India FHF XXXX Ser6 Reg Gr,Fixed Maturity Short-Term Bond,,F000011P5Z
145790,Nippon India FHF XXXX Ser6 Dir Gr,Fixed Maturity Short-Term Bond,,F000011P5X
145795,HDFC FMP 1218D Dec 2018(1) Dir IDCW,Fixed Maturity Short-Term Bond,,F000011N85
145796,HDFC FMP 1218D Dec 2018(1) Dir Gr,Fixed Maturity Short-Term Bond,,F000011N84
145798,HDFC FMP 1218D Dec 2018(1) Reg IDCW,Fixed Maturity Short-Term Bond,,F000011N88
145799,HDFC FMP 1218D Dec 2018(1) Reg Gr,Fixed Maturity Short-Term Bond,,F000011N87
145800,HDFC FMP 1218D Dec 2018(1) Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F000011N89
145801,,,,
145806,Aditya BSL FTP Ser RV Reg Gr,Fixed Maturity Short-Term Bond,,F000011O7F
145807,Aditya BSL FTP Ser RV Dir Gr,Fixed Maturity Short-Term Bond,,F000011O7D
145808,Aditya BSL FTP Ser RV Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011O7E
145809,Aditya BSL FTP Ser RV Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011O7G
145810,Nippon India Overnight Dir Gr,Overnight,,F000011P4Q
145811,Nippon India Overnight Reg Gr,Overnight,,F000011P4X
145812,Nippon India Overnight Dir Daily IDCW-R,Overnight,,F000011P4T
145819,Shriram Long Term Equity Dir Gr,ELSS,Large Growth,F000011OGF
145820,Shriram Long Term Equity Reg Gr,ELSS,Large Growth,F000011OGH
145821,Shriram Long Term Equity Reg IDCW-P,ELSS,Large Growth,F000011OGI
145822,Shriram Long Term Equity Dir IDCW-P,ELSS,Large Growth,F000011OGG
145823,Nippon India Overnight Dir Wkly IDCW-R,Overnight,,F000011P4U
145824,Nippon India Overnight Dir Mn IDCW-R,Overnight,,F000011P4V
145825,Nippon India Overnight Dir Qt IDCW-R,Overnight,,F000011P4W
145826,Nippon India Overnight Reg Wkly IDCW-R,Overnight,,F000011P51
145827,Nippon India Overnight Reg Mn IDCW-R,Overnight,,F000011P52
145830,Nippon India Overnight Reg Daily IDCW-R,Overnight,,F000011P50
145833,Nippon India Overnight Reg Qt IDCW-R,Overnight,,F000011P53
145834,Motilal Oswal Liquid Dir Gr,Liquid,,F000011NY8
145835,UTI FTIF Ser XXX-XIV 1209D Dir Ann IDCW,Fixed Maturity Short-Term Bond,,F000011QWT
145836,UTI FTIF Ser XXX-XIV 1209D Reg Ann IDCW,Fixed Maturity Short-Term Bond,,F000011QWY
145837,UTI FTIF Ser XXX-XIV 1209D Reg Fl IDCW,Fixed Maturity Short-Term Bond,,F000011QWX
145838,UTI FTIF Ser XXX-XIV 1209D Dir Gr,Fixed Maturity Short-Term Bond,,F000011QWQ
145839,UTI FTIF Ser XXX-XIV 1209D Dir Qt IDCW,Fixed Maturity Short-Term Bond,,F000011QWR
145840,UTI FTIF Ser XXX-XIV 1209D Dir Mt IDCW,Fixed Maturity Short-Term Bond,,F000011QWU
145842,UTI FTIF Ser XXX-XIV 1209D Reg Gr,Fixed Maturity Short-Term Bond,,F000011QWV
145843,UTI FTIF Ser XXX-XIV 1209D Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F000011QWW
145844,UTI FTIF Ser XXX-XIV 1209D Reg Mt IDCW,Fixed Maturity Short-Term Bond,,F000011QWZ
145845,,,,
145848,,,,
145851,,,,
145855,SBI Debt Fund Ser C 33 Dir Gr,Fixed Maturity Short-Term Bond,,F000011QW9
145856,SBI Debt Fund Ser C 33 Reg Gr,Fixed Maturity Short-Term Bond,,F000011QWB
145857,SBI Debt Fund Ser C 33 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011QWC
145858,SBI Debt Fund Ser C 33 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011QWA
145860,HDFC FMP 1211D Dec 2018(1) Dir Gr,Fixed Maturity Short-Term Bond,,F000011QW0
145862,HDFC FMP 1211D Dec 2018(1) Reg Gr,Fixed Maturity Short-Term Bond,,F000011QW3
145866,HDFC FMP 1203D Dec 2018(1) Dir Gr,Fixed Maturity Short-Term Bond,,F000011R2F
145868,HDFC FMP 1203D Dec 2018(1) Reg IDCW,Fixed Maturity Short-Term Bond,,F000011R2K
145869,HDFC FMP 1203D Dec 2018(1) Reg Gr,Fixed Maturity Short-Term Bond,,F000011R2I
145870,HDFC FMP 1203D Dec 2018(1) Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F000011R2J
145879,Nippon India FHF XXXX Ser7 Reg Gr,Fixed Maturity Intermediate-Term Bond,,F000011R31
145880,Nippon India FHF XXXX Ser7 Dir Gr,Fixed Maturity Intermediate-Term Bond,,F000011R2Z
145881,,,,
145890,LIC MF Arbitrage Reg Gr,Arbitrage Fund,Large Blend,F000011SO7
145891,LIC MF Arbitrage Dir Wkly IDCW-R,Arbitrage Fund,Large Blend,F000011SO5
145892,LIC MF Arbitrage Reg Mn IDCW-R,Arbitrage Fund,Large Blend,F000011SOA
145893,LIC MF Arbitrage Reg Wkly IDCW-R,Arbitrage Fund,Large Blend,F000011SO9
145894,LIC MF Arbitrage Dir Mn IDCW-R,Arbitrage Fund,Large Blend,F000011SO6
145895,LIC MF Arbitrage Dir Gr,Arbitrage Fund,Large Blend,F000011SO2
145896,ICICI Pru India Opports Reg Gr,Equity - Other,Large Value,F000011RK7
145897,ICICI Pru India Opports Dir Gr,Equity - Other,Large Value,F000011RK4
145898,ICICI Pru India Opports Dir IDCW-R,Equity - Other,Large Value,F000011RK6
145899,ICICI Pru India Opports Reg IDCW-R,Equity - Other,Large Value,F000011RK9
145900,Kotak FMP 1250D Ser 255 Reg Gr,Fixed Maturity Short-Term Bond,,F000011Q37
145902,Kotak FMP 1250D Ser 255 Dir Gr,Fixed Maturity Short-Term Bond,,F000011Q33
145903,Kotak FMP 1250D Ser 255 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011Q38
145904,ICICI Pru FMP Ser 84 1254 D U Reg Cum,Fixed Maturity Short-Term Bond,,F000011Q2T
145905,ICICI Pru FMP Ser 84 1254 D U Dir Cum,Fixed Maturity Short-Term Bond,,F000011Q2R
145906,ICICI Pru FMP Ser 84 1254 D URegQtIDCW-P,Fixed Maturity Short-Term Bond,,F000011Q2U
145907,ICICI Pru FMP Ser 84 1254 D URegHYIDCW-P,Fixed Maturity Short-Term Bond,,F000011RC5
145909,ICICI Pru FMP Ser 84 1254 D UDirHYIDCW-P,Fixed Maturity Short-Term Bond,,F000011RC4
145914,Nippon India FHF XXXX Ser 8 Dir IDCW-P,Fixed Maturity Short-Term Bond,,F000011R34
145915,Nippon India FHF XXXX Ser 8 Reg IDCW-P,Fixed Maturity Short-Term Bond,,F000011R36
145916,Nippon India FHF XXXX Ser 8 Reg Gr,Fixed Maturity Short-Term Bond,,F000011R35
